Name,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Xavier Sneed,4,48,9.5,0.723,0.6,0.4,0,11.3,5.6,13.9,0,1.8,20.3,12.9,0.1,0,0.1,0.086,-3.1,-0.4,-3.6,0
Jeremy Sochan,56,1458,11.4,0.509,0.243,0.21,6.9,15.6,11,13.6,1.4,1.3,13.9,19.8,-0.5,0.7,0.2,0.005,-2.8,-1.2,-4,-0.7
Jaden Springer,16,89,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,0.1,0.2,0.3,0.145,-2.6,2.9,0.3,0.1
Lamar Stevens,62,1120,9.5,0.524,0.33,0.198,5,16.7,10.9,4,1.2,1.6,7.9,13.6,0.3,1.6,1.9,0.08,-3,0.2,-2.8,-0.2
Isaiah Stewart,50,1414,13.1,0.56,0.465,0.338,8.7,23.3,15.8,7.3,0.7,2.1,11.8,17.3,1.1,0.9,2,0.068,-1,-1.1,-2.1,0
Max Strus,80,2272,10.8,0.557,0.713,0.113,2.4,11.2,6.7,11.2,0.9,0.5,7.8,17.6,1.5,1.9,3.4,0.071,-0.8,-0.9,-1.7,0.2
Jalen Suggs,53,1246,12.5,0.528,0.455,0.268,5,9.6,7.3,18,2.6,2.1,15.9,20.3,-0.2,1.5,1.4,0.053,-1.8,0.8,-1,0.3
Edmond Sumner,53,736,14,0.597,0.323,0.401,2,9.9,6,13.3,2.1,1.2,13.6,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1
Cole Swider,7,41,7.4,0.5,0.889,0,2.7,15.2,9.1,12,0,0,0,9.3,0,0,0.1,0.08,-2.9,-0.5,-3.4,0
Jae'Sean Tate,31,677,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1,15.3,18.8,0.4,0.3,0.7,0.049,-2.8,-0.7,-3.5,-0.3
Jayson Tatum,74,2732,23.7,0.607,0.44,0.399,3.2,22.5,13,20.9,1.4,1.6,10.4,32.7,6.2,4.3,10.5,0.185,4.8,0.7,5.5,5.1
Terry Taylor,31,264,11,0.557,0.253,0.147,11.4,8.4,9.9,5.1,0.5,2,10.1,14.2,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1
Garrett Temple,25,162,10.5,0.535,0.578,0.089,3.5,8.4,5.9,10.6,2.7,1.2,7.9,13.4,0.1,0.2,0.3,0.094,-2.5,1.6,-1,0
Dalen Terry,38,214,14.1,0.523,0.375,0.292,6.5,13,9.8,14.1,2.5,2.3,9,18.4,0.1,0.3,0.5,0.105,-1.7,1.7,0,0.1
Daniel Theis,7,109,14.2,0.497,0.25,0.273,7.1,15.2,11.2,12.2,0.9,4.7,5.7,20.1,0,0.1,0.1,0.046,-0.9,-0.5,-1.4,0
Cam Thomas,57,948,14.7,0.567,0.292,0.382,1,10.1,5.6,12.7,1,0.6,10.6,27.8,0.3,0.7,1,0.049,-0.7,-2,-2.7,-0.2
Klay Thompson,69,2279,14.7,0.576,0.584,0.105,1.9,11.7,6.9,11,1,1.1,8.6,26.4,1.2,1.9,3.1,0.066,1.5,-1.7,-0.3,1
JT Thor,69,969,7,0.506,0.517,0.197,3.9,13,8.4,4.9,1.1,2.1,14.5,13.1,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7
Matisse Thybulle,71,1200,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,0.6,1.5,2.1,0.086,-2.7,2.2,-0.5,0.4
Xavier Tillman Sr.,61,1180,17.3,0.621,0.049,0.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2
Isaiah Todd,6,61,-1,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0,9.1,15.6,-0.2,0,-0.2,-0.147,-10.3,-3.9,-14.2,-0.2
Obi Toppin,67,1050,13.6,0.565,0.589,0.112,3,16.6,9.8,9.2,1.1,1.1,8,19.5,1.1,1,2.1,0.095,0.3,-0.8,-0.5,0.4
Juan Toscano-Anderson,52,700,7.2,0.505,0.301,0.168,4.4,14.4,9.5,11.8,1.1,1.2,18.1,11.3,-0.1,0.6,0.5,0.038,-4.6,0.8,-3.8,-0.3
Karl-Anthony Towns,29,957,18.8,0.618,0.383,0.315,5.7,21.6,13.8,22,1,1.5,15,25.6,1.5,1.1,2.7,0.133,2.1,0.9,3,1.2
Gary Trent Jr.,66,2118,15,0.56,0.481,0.219,1.5,8.2,4.6,7.4,2.4,0.6,5.1,21.7,2.5,2,4.5,0.102,0.2,0,0.2,1.2
P.J. Tucker,75,1920,5.7,0.566,0.622,0.102,5.9,12.1,9.1,3.9,1,0.7,15.8,6.5,0.9,1.7,2.5,0.064,-3.2,0.2,-3,-0.5
Myles Turner,62,1825,20,0.651,0.34,0.377,5.4,22.9,14.2,7.5,0.9,6.6,10.8,22,3.4,2,5.4,0.142,1.4,0.7,2.1,1.9
Stanley Umude,1,2,65.6,0.532,1,2,0,0,0,0,24.2,44.1,0,40,0,0,0,0.626,15.9,32.7,48.6,0
Jonas Valančiūnas,79,1968,19.3,0.61,0.134,0.275,13,33.3,23.1,11.1,0.5,2.5,14.8,23.4,2.8,3,5.8,0.142,0,-0.4,-0.4,0.8
Jarred Vanderbilt,78,1879,15.1,0.604,0.2,0.308,10,23.2,16.7,13.1,2.1,0.9,15.9,13.6,2.7,2.5,5.2,0.132,-0.6,1.6,1.1,1.5
Fred VanVleet,69,2535,17,0.54,0.545,0.254,1.2,12,6.3,28.1,2.4,1.5,10.2,23.2,3.7,2.8,6.5,0.123,2,0.5,2.5,2.9
Devin Vassell,38,1178,15.5,0.55,0.447,0.168,0.7,13.5,6.9,17.3,1.7,1.2,8.2,24.4,0.7,0.5,1.2,0.051,1.3,-0.9,0.4,0.7
Gabe Vincent,68,1759,9,0.533,0.617,0.138,1.7,8.1,4.8,13.9,1.8,0.3,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6
Noah Vonleh,23,171,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4,30.7,9.2,0,0.3,0.2,0.06,-7,0.7,-6.3,-0.2
Nikola Vučević,82,2746,19.1,0.594,0.302,0.138,6.7,30.2,18.6,14.6,1.1,2,10.2,21.9,3.9,4.4,8.3,0.145,1.9,0.7,2.7,3.2
Dean Wade,44,891,8.5,0.55,0.718,0.13,2.6,17.2,9.9,5.4,1.6,2.2,8.3,10.2,0.4,1.4,1.8,0.097,-2.9,2.1,-0.7,0.3
Franz Wagner,80,2609,15.9,0.589,0.322,0.288,3,11.2,7.1,17.2,1.4,0.6,11.7,23.5,3.1,2.3,5.4,0.099,0.4,-0.5,-0.1,1.3
Moritz Wagner,57,1109,17.4,0.63,0.412,0.46,7,19.4,13.2,11.5,1.6,1.1,12.5,21.1,2.1,1.3,3.4,0.149,0.4,0.2,0.6,0.7
Ish Wainright,60,915,9.2,0.522,0.762,0.137,5.3,11.6,8.4,7.4,2,2.2,8.4,12.2,0.5,1.2,1.7,0.089,-2.7,1.5,-1.2,0.2
Jabari Walker,56,619,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6
Kemba Walker,9,144,15,0.543,0.491,0.368,2.4,10.6,6.5,20.1,0.7,1.2,5.7,22.1,0.2,0.1,0.3,0.098,0.3,-0.6,-0.3,0.1
Lonnie Walker IV,56,1297,12.2,0.57,0.472,0.201,1.2,7.6,4.5,7,1.1,1.1,7.4,20.2,0.8,1,1.8,0.066,-0.9,-0.5,-1.4,0.2
John Wall,34,755,13.6,0.498,0.322,0.334,2.1,11.4,6.8,35.3,1.8,1.4,17.1,27,-0.4,0.7,0.3,0.02,-0.8,-0.4,-1.2,0.1
T.J. Warren,42,687,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2,0
Duane Washington Jr.,31,394,9.3,0.458,0.434,0.094,0.6,9.8,5.1,25.2,0.7,0.9,11.3,32.5,-0.8,0.3,-0.5,-0.065,-1.8,-2.8,-4.6,-0.3
P.J. Washington,73,2380,12.9,0.542,0.438,0.178,3.2,13,8,11,1.3,2.9,9.4,20.6,0.4,2.2,2.6,0.052,-1,-0.3,-1.3,0.4
TyTy Washington Jr.,31,433,7.5,0.432,0.5,0.113,0.5,11,5.7,15.3,1.7,0.5,7.7,17.4,-0.3,0.1,-0.1,-0.016,-5,-1.3,-6.3,-0.5
Yuta Watanabe,58,928,12.1,0.637,0.582,0.203,3.7,13.1,8.5,7,1.3,1.6,8,13.1,1.3,0.9,2.1,0.111,-0.4,-0.2,-0.6,0.3
Lindy Waters III,41,531,11.8,0.573,0.91,0.112,3.2,12.2,7.6,7,1.3,1.9,5.1,15.5,0.6,0.5,1.1,0.101,0.5,-0.4,0.1,0.3
Trendon Watford,62,1182,13.6,0.625,0.198,0.31,4.1,19.2,11.6,16,1.3,0.9,16.2,16.1,1.3,0.7,2.1,0.084,-1.4,-0.4,-1.8,0.1
Peyton Watson,23,186,12.8,0.553,0.237,0.339,5.1,17.4,11.4,7.9,0.5,5.2,10.6,17.7,0.1,0.2,0.3,0.073,-2.7,-0.1,-2.8,0
Blake Wesley,37,669,3.5,0.393,0.242,0.205,1.7,11.9,6.6,18.8,1.8,0.6,21.7,18.5,-1.9,0.3,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3
Russell Westbrook,73,2126,16.1,0.513,0.289,0.317,4.7,16.5,10.8,38.6,1.7,1.3,18.4,27.7,-0.6,2.6,1.9,0.044,0.3,-0.1,0.2,1.2
Coby White,74,1730,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1,0.2,-0.8,0.5
Derrick White,82,2319,15.4,0.604,0.516,0.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,4.4,3.1,7.4,0.154,1.1,1.3,2.4,2.6
Jack White,17,66,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9,14.7,0.1,0.1,0.1,0.108,-2.6,0.7,-1.9,0
Joe Wieskamp,9,50,-0.4,0.321,0.857,0,0,9.8,4.5,7.4,0,0,6.7,12.8,-0.1,0,-0.1,-0.076,-7,-3.6,-10.6,-0.1
Aaron Wiggins,70,1297,12.2,0.607,0.336,0.196,5.5,12,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0
Andrew Wiggins,37,1190,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5
Lindell Wigginton,7,87,11.8,0.61,0.486,0.243,0,8.1,4.2,23.8,0,1.9,22.7,25.6,0,0.1,0.1,0.028,-3.1,-3.6,-6.7,-0.1
Alondes Williams,1,5,-20.9,,,,0,22,11.2,0,0,0,100,17.7,-0.1,0,-0.1,-0.517,-21.3,-5.2,-26.5,0
Donovan Williams,2,4,14.5,0.4,0.4,0,0,55.4,27.4,0,0,0,0,52.5,0,0,0,-0.225,-9.1,-6.1,-15.2,0
Grant Williams,79,2045,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5
Jalen Williams,75,2276,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3,2.6,5.6,0.119,-0.4,0.7,0.3,1.3
Jaylin Williams,49,914,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1
Jeenathan Williams,5,127,15.5,0.657,0.205,0.077,9,4.6,6.8,12.1,1.2,1.4,9,15.2,0.3,0,0.3,0.12,-1,-2.1,-3,0
Kenrich Williams,53,1206,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,2,1.3,3.3,0.133,0.1,0.4,0.5,0.8
Mark Williams,43,828,19.8,0.659,0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12,17,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4
Patrick Williams,82,2323,11.2,0.576,0.409,0.155,3.9,12,8,5.8,1.5,2.9,12.3,15.7,0.5,3,3.5,0.072,-1.7,0.4,-1.3,0.4
Robert Williams,35,824,19.8,0.742,0.006,0.241,14,24.5,19.3,8.5,1.3,5,15.3,11.8,2.3,1.6,3.8,0.224,1,2.4,3.3,1.1
Vince Williams Jr.,15,105,3.9,0.367,0.7,0.05,4,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.1,-0.049,-8.3,-0.2,-8.5,-0.2
Ziaire Williams,37,561,7.4,0.511,0.495,0.112,3,11.9,7.5,8.2,1.2,1,15.2,18,-0.5,0.6,0.1,0.011,-4.7,-0.8,-5.6,-0.5
Zion Williamson,29,956,25.2,0.652,0.041,0.529,6.9,17,12,24.4,1.6,1.6,14.6,30.4,2.3,1.2,3.6,0.18,4.8,1,5.8,1.9
Dylan Windler,3,10,19,0.833,0.667,0,0,0,0,15.2,5,0,25,17.9,0,0,0,0.149,3.2,3.5,6.7,0
Justise Winslow,29,776,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17,14.2,-0.1,0.5,0.4,0.022,-3.4,0.6,-2.8,-0.2
James Wiseman,45,867,15.6,0.589,0.059,0.286,9.2,25.2,17,5.5,0.4,2.7,11.8,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3
Christian Wood,67,1738,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6
Delon Wright,50,1221,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7
McKinley Wright IV,27,335,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.2,0.2,0.5,0.069,-1.9,-0.8,-2.7,-0.1
Gabe York,3,56,11.8,0.548,0.857,0.095,0,11.9,5.9,12.3,1.7,0,0,16.4,0.1,0,0.1,0.091,-1.7,-1.8,-3.5,0
Thaddeus Young,54,795,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4
Trae Young,73,2541,22,0.573,0.331,0.46,2.4,7,4.7,42.5,1.5,0.3,15.2,32.6,5.3,1.4,6.7,0.126,5.3,-2,3.3,3.4
Omer Yurtseven,9,83,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0
Cody Zeller,15,217,16.4,0.659,0.034,0.593,13,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.4,0.3,0.7,0.147,-2,-0.7,-2.8,0
Ivica Zubac,76,2170,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4,15.9,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6
