Name,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Kevin Love,25,622,15.1,0.556,0.619,0.202,3,31.2,16.7,16,1.3,0.3,12.2,21.9,0.3,0.6,0.9,0.073,0.9,-0.9,-0.1,0.3
Kyle Lowry,46,1601,16.5,0.593,0.555,0.268,2.3,15.1,8.5,31.8,1.4,0.9,15.9,21.4,2.9,1.3,4.1,0.124,2,-0.4,1.6,1.5
Timothé Luwawu-Cabarrot,58,1050,7.8,0.493,0.671,0.121,3.1,10.1,6.8,8.6,1.5,0.5,10.3,17.4,-0.3,0.7,0.3,0.015,-3.2,-1.2,-4.4,-0.6
Trey Lyles,23,358,11.4,0.574,0.444,0.256,2.6,23.3,12.8,5.3,0.8,0.2,5.7,12.9,0.3,0.3,0.6,0.085,-1.3,-0.5,-1.8,0
Will Magnay,1,3,-35.1,0,1,0,0,0,0,0,0,0,50,28,0,0,0,-0.787,-30.7,-8.6,-39.3,0
Thon Maker,8,76,18.6,0.657,0.111,0.611,11.5,15.1,13.3,7.9,1.3,4.7,11.6,14.8,0.2,0.1,0.3,0.174,-0.3,1.1,0.7,0.1
Théo Maledon,65,1778,8.2,0.489,0.51,0.22,1.4,11,6.2,18.8,1.5,0.5,17.3,19.4,-1.9,1.1,-0.8,-0.021,-4,-1,-5,-1.3
Karim Mané,10,88,1.3,0.362,0.154,0.385,1.1,15.9,8.3,6,0,2.1,16.5,8.9,-0.1,0,-0.1,-0.045,-9.1,-0.8,-9.9,-0.2
Terance Mann,67,1263,13.8,0.603,0.26,0.269,5.1,16.1,10.8,11.3,1.1,0.9,9.3,15.1,2.4,1.3,3.7,0.141,-0.5,0.3,-0.2,0.6
Nico Mannion,30,364,9.3,0.487,0.526,0.246,1.8,11.5,6.7,25.6,2.1,0.2,19.7,18.5,-0.2,0.4,0.2,0.029,-3.4,-0.5,-3.9,-0.2
Boban Marjanović,33,271,22.6,0.562,0.066,0.311,19.3,32.7,26,5.9,0.4,2.1,8,24.6,0.7,0.3,1,0.183,1.9,-2.6,-0.8,0.1
Lauri Markkanen,51,1317,15.2,0.619,0.568,0.177,3,19.4,11.3,5,1,1,8.5,20.2,1.7,1.3,3,0.109,1,-0.9,0.1,0.7
Naji Marshall,32,700,11.4,0.508,0.397,0.359,2.3,20.6,11.5,16.5,1.8,1.4,13.6,16.8,0.2,0.7,0.9,0.061,-2.1,0.8,-1.3,0.1
Caleb Martin,53,818,9.5,0.465,0.488,0.25,4,14.8,9.3,11.5,2.2,1.5,10.4,16.7,-0.4,0.9,0.5,0.03,-3.6,0.2,-3.4,-0.3
Cody Martin,52,849,10.6,0.5,0.309,0.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,0.2,0.9,1.1,0.061,-2.7,0.7,-2,0
Jeremiah Martin,9,75,1.4,0.313,0.364,0.152,2.9,7.6,5.2,7.9,3.3,2.4,14.6,23.9,-0.4,0.1,-0.3,-0.207,-8.3,-1.1,-9.5,-0.1
Kelan Martin,35,322,13.9,0.551,0.435,0.072,6.1,20.1,13.1,7.5,1.5,2.5,10.1,20.9,0.1,0.4,0.4,0.066,-1.1,-1.3,-2.4,0
KJ Martin,45,1068,14.6,0.59,0.302,0.264,7,17.6,12.1,6.8,1.3,3.4,9.7,15.6,1.3,0.9,2.2,0.099,-1.4,-0.4,-1.8,0
Frank Mason III,4,79,7.5,0.462,0.208,0.292,3.8,12.2,7.9,22.3,0,0,15.6,17.5,0,0,0,-0.018,-5.2,-2.4,-7.7,-0.1
Garrison Mathews,64,1038,9.7,0.635,0.835,0.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,1.7,0.6,2.3,0.108,-1.7,-0.1,-1.8,0.1
Dakota Mathias,8,123,9.8,0.474,0.542,0.125,0.9,5.3,3.1,15.1,0.4,2.2,1.9,18.1,0,0.1,0.2,0.061,-1.5,-1,-2.6,0
Wesley Matthews,58,1130,7.2,0.517,0.782,0.163,2,7.2,4.6,6.3,1.6,1.3,8.8,11.4,0.2,1.5,1.7,0.073,-3.1,1.4,-1.7,0.1
Tyrese Maxey,61,935,14.5,0.531,0.24,0.163,1.3,10.8,6.1,19.9,1.3,1.2,8.2,23,0.8,1.1,1.9,0.099,-1,-0.5,-1.5,0.1
Skylar Mays,33,269,16.8,0.569,0.408,0.255,4.2,10,7.1,16.4,2.6,0.7,7.6,19.1,0.5,0.3,0.8,0.14,1.2,0.7,1.9,0.3
Patrick McCaw,5,33,12,1.078,0,3,3.2,6.9,5,15.2,2.9,0,0,3,0.1,0,0.1,0.209,-2.7,3.6,0.9,0
CJ McCollum,47,1600,20.8,0.577,0.475,0.15,2,10.6,6.2,23,1.3,1.2,6.5,27.1,4.1,0.6,4.7,0.141,5,-1.1,3.9,2.4
T.J. McConnell,69,1796,16.9,0.583,0.098,0.098,3.3,12.1,7.7,34.3,3.4,1,20.9,15.3,2.6,2.2,4.8,0.128,-0.2,1.7,1.4,1.5
Jaden McDaniels,63,1511,8.9,0.552,0.54,0.123,3.6,13.4,8.3,6.4,1.1,3.4,10.8,12,0.5,0.9,1.4,0.046,-3.3,-0.2,-3.5,-0.6
Jalen McDaniels,47,904,11.4,0.554,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17,0.3,0.9,1.2,0.062,-2.8,-0.4,-3.2,-0.3
Doug McDermott,66,1619,15.6,0.635,0.43,0.147,4,10.7,7.4,7.8,0.6,0.3,7,20,3.1,0.7,3.8,0.112,1.4,-2,-0.6,0.6
Sean McDermott,18,158,7.2,0.534,0.667,0.242,4,8.8,6.4,3.1,0.6,1.7,9.9,10.8,0.1,0.1,0.2,0.05,-3.1,-1.2,-4.3,-0.1
JaVale McGee,46,678,17,0.541,0.085,0.238,12.6,27.3,19.8,9.7,1.4,7.3,16.2,23.9,-0.1,1.1,1,0.068,-3.3,0.8,-2.5,-0.1
Rodney McGruder,16,194,16.1,0.619,0.343,0.114,4.5,8.1,6.3,13.6,2,0.4,8.7,18.1,0.3,0.2,0.5,0.121,0.7,0,0.7,0.1
Alfonzo McKinnie,39,258,15.5,0.604,0.419,0.194,9.6,13.9,11.8,3.6,1.3,0,4.7,17.8,0.5,0.3,0.8,0.156,0.3,-0.8,-0.4,0.1
Jordan McLaughlin,51,938,12,0.502,0.38,0.124,2.3,10.4,6.2,28,2.6,0.6,16.7,13.7,0.6,0.6,1.2,0.062,-2,0.2,-1.7,0.1
Ben McLemore,53,905,8.5,0.523,0.767,0.145,1.7,10.5,6,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.2,0.013,-2.7,-1.2,-3.9,-0.4
Nicolò Melli,45,566,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0,-3.5,-0.2
De'Anthony Melton,52,1045,15.2,0.568,0.537,0.13,3,13.4,8.2,17.5,2.7,2.7,13.7,19.5,0.7,1.5,2.2,0.103,0.6,1.7,2.3,1.1
Sam Merrill,30,233,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15,0.3,0.2,0.5,0.102,-0.7,-0.3,-1,0.1
Chimezie Metu,36,488,14.5,0.571,0.207,0.24,7,18.7,12.7,8.2,1.4,3.1,12.8,20,0.3,0.3,0.6,0.061,-2.2,-1.3,-3.6,-0.2
Khris Middleton,68,2269,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25,4.1,2.2,6.4,0.135,1.7,-0.3,1.3,1.9
Darius Miller,18,197,15.9,0.685,0.875,0.25,1,11.8,6.3,15.4,3.1,2.3,13.1,13.2,0.4,0.2,0.6,0.156,0.8,2.7,3.6,0.3
Patty Mills,68,1685,11.8,0.57,0.702,0.128,1.1,6.3,3.7,13.5,1.2,0.2,9.3,18.4,1.3,0.8,2.2,0.062,0,-1.2,-1.2,0.4
Paul Millsap,56,1162,16.4,0.565,0.357,0.244,7.4,18.1,12.8,11.6,2.2,3,10.3,18.6,1.7,1.6,3.2,0.133,0.3,0.7,1,0.9
Shake Milton,63,1461,14.6,0.549,0.304,0.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,1.1,1.6,2.8,0.091,-0.7,-1,-1.6,0.1
Donovan Mitchell,53,1771,21.3,0.569,0.423,0.29,3.1,10.6,7,26.7,1.4,0.7,10.7,33.5,3.9,2.2,6.2,0.167,4.6,-0.2,4.3,2.8
Adam Mokoka,14,56,2.2,0.386,0.526,0.053,2,7.8,4.9,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.1,-0.112,-7.7,-1.6,-9.3,-0.1
Malik Monk,42,878,13.6,0.569,0.531,0.18,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,0.5,0.5,1,0.054,0.2,-2,-1.8,0
E'Twaun Moore,27,389,10.4,0.523,0.289,0.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,0,0.4,0.4,0.049,-3.1,0.2,-2.9,-0.1
Ja Morant,63,2053,16.7,0.537,0.252,0.389,3,10.1,6.5,33.5,1.3,0.6,15.3,27.2,1.6,1.6,3.2,0.074,1.3,-1.6,-0.4,0.8
Juwan Morgan,29,147,8.5,0.529,0.433,0.233,6.8,13.1,10.1,8,1.3,0.6,10.8,10.9,0.1,0.2,0.3,0.105,-3.5,1.2,-2.3,0
Marcus Morris,57,1502,14.5,0.614,0.507,0.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0,0.8
Markieff Morris,61,1200,9.3,0.509,0.553,0.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,-0.2,1.8,1.6,0.062,-2.9,0.3,-2.6,-0.2
Monte Morris,47,1196,14,0.574,0.346,0.189,1,8,4.6,17.1,1.4,1.1,7.5,16.5,2,0.8,2.9,0.115,0.1,-0.5,-0.3,0.5
Mychal Mulder,60,766,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,0.6,0.6,1.2,0.075,-0.6,-1.2,-1.8,0
Dejounte Murray,67,2139,16.5,0.509,0.204,0.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,0.7,2.6,3.3,0.074,-0.2,1,0.8,1.5
Jamal Murray,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,0.129,2.7,-0.7,2,1.7
Mike Muscala,35,645,14.7,0.599,0.689,0.135,3,18.4,10.6,7,0.6,1.5,6.9,20,0.9,0.4,1.3,0.096,0.9,-1,-0.1,0.3
Svi Mykhailiuk,66,1324,10.4,0.529,0.621,0.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20,-0.8,1.1,0.3,0.01,-1.9,-0.7,-2.6,-0.2
Abdel Nader,24,355,13.4,0.605,0.371,0.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19,0.3,0.4,0.7,0.095,-1,1,0,0.2
Larry Nance Jr.,35,1091,13.2,0.557,0.419,0.18,5.4,19,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7
Aaron Nesmith,46,669,9.4,0.573,0.607,0.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,0.5,0.6,1.1,0.076,-2.8,-0.4,-3.2,-0.2
Raul Neto,64,1403,13,0.575,0.367,0.19,2.1,9.6,5.9,14,2.4,0.4,9.9,15.8,1.5,1.3,2.8,0.097,-1.4,0.9,-0.6,0.5
Georges Niang,72,1154,11.4,0.602,0.721,0.057,2.7,13,8.1,7.3,1.1,0.6,10.9,17.4,1.2,1.4,2.6,0.108,-0.4,0.1,-0.3,0.5
Zeke Nnaji,42,397,11.3,0.615,0.567,0.144,4,14.5,9.3,3.3,1,1,6,12.9,0.6,0.3,0.9,0.104,-0.6,-1.1,-1.7,0
Nerlens Noel,64,1547,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,1.6,3.6,5.2,0.162,-2.4,3.8,1.4,1.3
Jaylen Nowell,42,759,12.3,0.528,0.448,0.164,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,0.3,0.4,0.7,0.044,-1.5,-1.4,-2.8,-0.2
Frank Ntilikina,33,322,7.7,0.512,0.608,0.228,2,8.3,5.2,8.1,2.8,1.2,11.2,13.6,0,0.5,0.5,0.07,-4.2,2.5,-1.7,0
Kendrick Nunn,56,1650,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.4,1.5,2.9,0.084,-0.1,-0.4,-0.5,0.6
James Nunnally,9,48,8.3,0.54,0.923,0.154,4.5,15.8,10.2,8.1,0,0,12.6,13.9,0,0,0,0.031,-0.9,-1.8,-2.7,0
Jusuf Nurkić,37,880,20.5,0.554,0.09,0.339,10.2,30.7,20.2,21.4,2.1,4,16,22.3,1.2,1.2,2.4,0.133,0.7,1.8,2.5,1
David Nwaba,30,679,14.4,0.557,0.289,0.312,6,12.8,9.3,6.9,2.1,2.8,6.4,16.6,0.7,0.6,1.3,0.094,-1.4,0.6,-0.8,0.2
Jordan Nwora,30,274,16.1,0.586,0.459,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26,0,0.4,0.4,0.068,-0.7,-0.4,-1.1,0.1
Royce O'Neale,71,2241,9.9,0.599,0.706,0.117,4.4,18,11.5,10.4,1.2,1.2,16.7,9.6,2.3,3.3,5.6,0.121,-1.2,2.1,1,1.7
Semi Ojeleye,56,950,8.3,0.553,0.715,0.145,3.6,13.7,8.6,5.1,0.9,0,8.2,11.6,0.7,0.6,1.2,0.063,-1.7,-0.7,-2.4,-0.1
Jahlil Okafor,27,347,13.1,0.644,0.088,0.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,0.3,0.3,0.6,0.082,-2.5,-0.7,-3.2,-0.1
Chuma Okeke,45,1133,11.8,0.511,0.435,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10,14.5,0.3,1,1.3,0.056,-1.9,0.5,-1.5,0.1
Josh Okogie,59,1197,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7,2.1,2,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4
Onyeka Okongwu,50,601,16.8,0.655,0.02,0.383,11.5,18,14.9,4.4,1.9,4.8,14.3,14.7,1.1,0.8,1.9,0.155,-2.2,0.8,-1.4,0.1
Isaac Okoro,67,2173,7.9,0.514,0.383,0.281,3.4,7.3,5.3,8.6,1.4,1,12,14.3,-0.1,1,0.9,0.02,-4.2,-0.9,-5.1,-1.7
KZ Okpala,37,447,5.2,0.448,0.521,0.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3,0.4,0.1,0.015,-6.5,-0.6,-7.1,-0.6
Victor Oladipo,33,1080,14.3,0.512,0.415,0.24,1.2,15.1,8,22.8,2,1.2,11.5,28.5,-0.6,1,0.4,0.017,-0.9,-0.8,-1.7,0.1
Cameron Oliver,4,87,17.2,0.619,0.394,0.121,5.9,20.5,12.9,9.6,1.1,4.1,7.9,18.5,0.1,0.1,0.2,0.114,-1,-1,-2,0
Kelly Olynyk,70,1997,16.4,0.61,0.528,0.251,4.8,22.5,13.6,16,1.9,2.1,14,19.7,2.5,2.6,5.1,0.121,0.3,0.9,1.2,1.6
Miye Oni,54,519,6.4,0.517,0.889,0.061,4.9,11.9,8.6,6.8,1,1.2,13.6,9.8,0.2,0.7,0.9,0.081,-3,1.3,-1.7,0
Cedi Osman,59,1510,10.3,0.488,0.553,0.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,-0.5,1,0.5,0.014,-2.3,-0.9,-3.2,-0.5
Daniel Oturu,30,161,12.5,0.471,0.096,0.231,15.1,18.3,16.8,8.5,1.2,3.9,13.6,18.2,0,0.2,0.3,0.081,-4.1,-1.1,-5.2,-0.1
Kelly Oubre Jr.,55,1687,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8,22.1,0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0
Jabari Parker,13,165,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0,-0.9,0
Eric Paschall,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.2,0.7,0.9,0.062,-1.8,-0.9,-2.7,-0.1
Anžejs Pasečņiks,1,6,-40.6,0,1,0,17.7,0,8.8,18.7,0,0,83.3,41.4,-0.1,0,-0.1,-1.113,-40.7,-5.9,-46.6,-0.1
Patrick Patterson,38,582,10.9,0.571,0.679,0.103,3.8,10.5,7.2,6.7,1.2,1.2,6,14,0.7,0.5,1.2,0.101,-0.4,-0.1,-0.6,0.2
Justin Patton,13,247,11.6,0.488,0.486,0.057,5.8,15.8,10.6,8.1,2.3,5.1,5.3,13,0.1,0.3,0.4,0.076,-3.6,1.4,-2.2,0
Chris Paul,70,2199,21.4,0.599,0.294,0.206,1.3,14.5,8,40.9,2.2,0.8,14,22.6,6.5,2.7,9.2,0.201,3.5,1.1,4.6,3.6
Cameron Payne,60,1079,17.4,0.602,0.42,0.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,2.4,1.2,3.6,0.158,2.1,1,3.1,1.4
Elfrid Payton,63,1484,11.7,0.478,0.158,0.172,4.7,11,7.9,21.6,1.6,0.6,13.3,23.2,-0.9,1.9,1,0.032,-2.9,-0.1,-3,-0.4
Gary Payton II,10,40,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7,2.2,6.3,16.8,0.2,0.1,0.3,0.331,1,8.2,9.2,0.1
Norvel Pelle,13,84,11.6,0.567,0,0.4,8.1,16.5,12.4,3,0.6,10,14.5,10.8,0.1,0.1,0.2,0.112,-4.5,1.9,-2.6,0
Reggie Perry,26,211,11,0.466,0.269,0.167,14.9,22.9,19.1,9,1.4,2.5,15.2,20.4,-0.1,0.2,0.2,0.04,-5.3,-1.4,-6.7,-0.2
Theo Pinson,17,34,-8.1,0.111,0.889,0,0,15.8,8,3.7,0,0,10,13.1,-0.2,0,-0.1,-0.205,-13.2,-2.5,-15.7,-0.1
Mason Plumlee,56,1499,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21,1.4,2.9,18.7,16.3,3,2.1,5.1,0.164,0.2,2,2.2,1.6
Jakob Poeltl,69,1845,17.5,0.612,0,0.288,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,3.2,2.5,5.7,0.148,-0.5,1.2,0.8,1.3
Vincent Poirier,10,39,1.6,0.273,0.083,0.5,17.2,22.2,19.8,6.6,0,6.9,21.5,20.6,-0.2,0.1,-0.1,-0.127,-12.3,-2.4,-14.8,-0.1
Aleksej Pokusevski,45,1090,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,-2.9,1,-1.9,-0.084,-5.1,-1,-6.1,-1.1
Jordan Poole,51,988,15.1,0.581,0.582,0.251,1.6,8.2,5,15.4,1.2,0.8,8.8,25,1.1,0.9,1.9,0.094,0.7,-1.2,-0.5,0.4
Jontay Porter,11,54,9.2,0.64,0.533,0.333,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,-0.1,0.1,0,0.019,-6.8,0.3,-6.5,-0.1
Kevin Porter Jr.,26,835,12.5,0.528,0.439,0.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,-0.3,0.3,0,0,-1.1,-2.4,-3.5,-0.3
Michael Porter Jr.,61,1912,20.6,0.663,0.468,0.164,5.4,20.9,13.2,5.6,1,2.8,8.1,21.7,4.8,2.1,6.9,0.173,4,-0.9,3.1,2.5
Otto Porter Jr.,28,606,14.5,0.552,0.458,0.185,5.2,22.4,13.8,12.9,1.3,0.6,9.2,19.3,0.6,0.7,1.3,0.101,0,0,0,0.3
Bobby Portis,66,1372,19.9,0.598,0.263,0.122,9.9,25.3,17.9,7.4,1.8,1.7,8.2,20.9,2.8,2,4.8,0.167,1.8,-0.4,1.5,1.2
Kristaps Porziņģis,43,1327,21.3,0.582,0.378,0.202,6.9,24.6,15.8,8.4,0.7,4.1,6.4,26.5,2.6,1.7,4.3,0.154,3,-0.8,2.2,1.4
Dwight Powell,58,966,16.8,0.688,0.108,0.639,9.2,17.4,13.3,8.9,1.8,2.9,13.9,13.2,2.6,1.2,3.8,0.188,-0.7,1.3,0.6,0.6
Norman Powell,69,2205,16.2,0.618,0.453,0.295,2,8.8,5.3,9.2,1.8,0.8,10.3,22.6,3.4,1.3,4.7,0.103,1.1,-0.7,0.4,1.3
Taurean Prince,41,905,12.1,0.54,0.474,0.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,0.2,0.8,1,0.052,-1.2,-0.6,-1.8,0
Payton Pritchard,66,1268,12.4,0.582,0.593,0.108,2.9,11.1,6.9,13.3,1.4,0.7,10.8,16.7,1.6,0.9,2.5,0.095,-0.3,-0.4,-0.7,0.4
Immanuel Quickley,64,1243,15.8,0.557,0.522,0.3,2.2,9.7,6,16.2,1.2,0.9,8.1,25.6,1.8,1.4,3.2,0.125,1.4,-0.5,0.9,0.9
Jahmi'us Ramsey,13,94,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2,0.9,6.9,19.8,0,0,0,0.012,-3.1,-1.4,-4.5,-0.1
Chasson Randle,41,837,7.4,0.515,0.549,0.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,0,-0.001,-4.8,-1.1,-5.9,-0.8
Julius Randle,71,2667,19.7,0.567,0.294,0.325,3.5,25.7,14.7,27.2,1.2,0.6,13.8,29.3,3.4,4.3,7.8,0.14,2.9,0.9,3.8,3.9
Cam Reddish,26,750,9.3,0.488,0.479,0.312,3.3,11.7,7.6,6.5,2.2,1.1,10.2,19.3,-0.3,0.7,0.4,0.026,-3.3,0.1,-3.2,-0.2
J.J. Redick,44,723,9.9,0.564,0.667,0.195,0.6,9,4.8,9.7,0.7,0.4,11,19.2,0.4,0.3,0.7,0.045,-1.4,-2.1,-3.5,-0.3
Paul Reed,26,177,21.2,0.54,0.077,0.103,19,18.9,19,11,2.7,6.6,12.8,22.7,0.2,0.4,0.6,0.162,-1.8,0.8,-1,0
Naz Reid,70,1347,18.2,0.599,0.299,0.286,6.4,20,12.9,8.7,1.2,4.9,9.5,22.5,1.9,1.3,3.2,0.113,-0.1,-0.2,-0.2,0.6
Cameron Reynolds,5,40,6.5,0.417,0.667,0,5.1,8.3,6.7,7.5,0,0,0,19.2,0,0,0,-0.039,-3.5,-4.6,-8.1,-0.1
Nick Richards,18,63,5.5,0.542,0.111,1.222,6.8,12.2,9.5,4.2,0,0,17.8,11.5,0,0,0,0.026,-5.9,-2.1,-8,-0.1
Josh Richardson,59,1790,11.9,0.537,0.432,0.175,3.2,8.8,6,12.1,1.7,1.2,10.6,18.4,1,1.4,2.4,0.066,-1.5,-0.2,-1.7,0.1
Grant Riller,7,27,23.6,0.75,0.333,0,0,4.1,2,20.9,1.8,0,7.7,20.7,0.1,0,0.1,0.177,4.6,0.5,5.1,0
Austin Rivers,36,845,9.9,0.551,0.608,0.127,1.1,9.6,5.4,13.2,1.8,0.2,12.2,15.4,0.4,0.9,1.3,0.072,-2.2,0.3,-1.9,0
Andre Roberson,5,63,4.2,0.202,0.571,0.143,12.9,13.3,13.2,7.4,2.3,1.4,11.8,11.7,-0.1,0.1,-0.1,-0.043,-5.2,-0.9,-6.1,-0.1
Duncan Robinson,72,2262,11,0.628,0.855,0.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,1.9,1.8,3.7,0.079,-0.2,-0.8,-1,0.6
Glenn Robinson III,23,369,9,0.554,0.444,0.232,3.3,10.4,6.8,7,0.5,0.7,9.2,14,0.3,0,0.3,0.033,-1.9,-2.2,-4,-0.2
Jerome Robinson,17,305,4.1,0.4,0.442,0.211,1.4,11.8,6.6,10.2,1.8,1.6,15.5,16.7,-0.7,0.3,-0.4,-0.057,-6.9,-0.1,-7,-0.4
Justin Robinson,9,88,6,0.453,0.667,0.238,1.2,7.2,4.1,14.1,1.6,0,7.9,12.2,0,0,0,0.021,-5.8,-1,-6.8,-0.1
Mitchell Robinson,31,853,17.7,0.642,0,0.301,14.5,17.5,16,2.9,2.1,5,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.5,1.2,0.7
Isaiah Roby,61,1425,11.9,0.555,0.254,0.273,6.4,18.6,12.4,11.4,1.7,2.3,19,17.7,-0.3,1.5,1.3,0.043,-3.7,0.4,-3.3,-0.5
Rajon Rondo,45,770,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4
Derrick Rose,50,1279,18.3,0.55,0.211,0.208,1.7,9.3,5.5,28,1.9,1.4,10.5,25.8,1.6,1.6,3.1,0.118,1.6,0.3,1.9,1.3
Terrence Ross,46,1347,13.2,0.53,0.429,0.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1,0.9,0.03,-1.4,-0.8,-2.3,-0.1
Terry Rozier,69,2383,17.1,0.575,0.504,0.178,2.1,11.8,6.9,20,1.8,1.1,9.5,24.4,3.3,2,5.2,0.105,2.2,-0.5,1.6,2.2
Ricky Rubio,68,1772,13.5,0.516,0.43,0.301,1.6,12.4,6.8,33.3,2.6,0.2,16.4,16,1.9,1.3,3.1,0.085,-1.9,0,-1.9,0
D'Angelo Russell,42,1196,17.6,0.555,0.475,0.229,1.4,8.9,5,33.6,1.8,1.3,13.5,29.1,1,0.6,1.6,0.063,3.3,-1.7,1.6,1.1
Domantas Sabonis,62,2231,20.6,0.601,0.179,0.363,7.3,28.6,18,27.5,1.6,1.2,16.9,24.1,4,3,6.9,0.149,2.3,1.6,3.8,3.3
Luka Šamanić,33,308,9.8,0.518,0.41,0.276,5.4,18.3,11.7,6.9,1.3,2.2,14.5,19.5,-0.2,0.3,0.1,0.015,-4.2,-0.7,-4.9,-0.2
JaKarr Sampson,29,316,10.9,0.533,0.133,0.257,9.3,17.1,13.2,1.8,0.3,3.6,10.7,19,0,0.3,0.3,0.044,-5.2,-2.3,-7.5,-0.4
Dario Šarić,50,871,14.3,0.567,0.395,0.289,6.1,18.4,12.4,10.4,1.7,0.4,12.9,22.6,0.7,1,1.7,0.093,-1.4,-0.6,-2,0
Tomáš Satoranský,58,1307,13.8,0.614,0.359,0.24,2.6,9.4,6,27.9,1.5,0.9,20.9,15.2,1.9,1.1,3.1,0.113,-0.6,0.1,-0.5,0.5
Dennis Schröder,61,1956,13.8,0.543,0.279,0.32,1.7,10.3,6.1,26.9,1.7,0.6,15.8,22.9,1,2.7,3.8,0.093,-1.3,0.2,-1.1,0.4
Mike Scott,51,852,6.8,0.492,0.735,0.057,1.4,13.8,7.8,6.1,1.4,1.5,8.1,11.9,-0.1,1.1,1,0.058,-3.2,0.3,-2.8,-0.2
Jay Scrubb,4,84,6.3,0.458,0.25,0.139,2.8,15.6,9.4,1.7,2.4,0,15.5,23.8,-0.2,0.1,-0.1,-0.072,-8.1,-2.8,-10.9,-0.2
Collin Sexton,60,2115,18,0.573,0.239,0.347,3,7,4.9,22.6,1.4,0.4,11.6,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1
Landry Shamet,61,1403,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,0.063,-0.9,-1.5,-2.4,-0.2
